Country,Website,Publisher Name,Twitter Handle,Twitter Followers,FB Handle,FB Followers,Instagram Handle,Instagram Followers,Youtube Handle,Youtube Subscribers,Logo Image,Primary Colour,Secondary Colour,Language
Spain,elpais.com,El Pais,@el_pais,7.8m,,,,,,,https://pbs.twimg.com/profile_images/1236548818402971648/F-pcFaq6_400x400.jpg,#000000,#ffffff,Spanish/English
Spain,elmundo.es,"EL MUNDO",@elmundoes,3.8m,,,,,,,https://pbs.twimg.com/profile_images/1254054079950659584/a7peR-0L_400x400.jpg,#216087,#ffffff,Spanish
Spain,"LaVanguardia.com
","La Vanguardia","@LaVanguardia
",1.1m,,,,,,,https://pbs.twimg.com/profile_images/1286202362055528450/aZEjPeXP_400x400.jpg,#001C4C,#ffffff,Spanish
Spain,"elconfidencial.com
","El Confidencial","@elconfidencial
",894.9k,,,,,,,https://pbs.twimg.com/profile_images/831498645476356097/TVsVGq4W_400x400.jpg,#0D3749,#ffffff,Spanish
Spain,eldiario.es,ElDiario,@eldiarioes,1.2m,,,,,,,https://pbs.twimg.com/profile_images/1280081664979369987/g_Yvt0bN_400x400.jpg,#000000,#ffffff,Spanish
Spain,https://www.expansion.com,Expansioncom,@expansioncom,741.7k,,,,,,,https://pbs.twimg.com/profile_images/580307398012870656/EcHhO0Lq_400x400.jpg,#FFF1E0,#ffffff,Spanish
Spain,elperiodico.com,"El Periódico",@elperiodico,686.8k,,,,,,,https://pbs.twimg.com/profile_images/1104136028137418752/atEDvkN3_400x400.png,#B60E1F,#ffffff,Spanish
Spain,publico.es,Público,@publico_es,1m,,,,,,,https://pbs.twimg.com/profile_images/1280074423316484096/e7OU6bLh_400x400.jpg,#000000,#ffffff,Spanish
Spain,https://www.lavozdegalicia.es/,"La Voz de Galicia",@lavozdegalicia,379k,,,,,,,https://pbs.twimg.com/profile_images/1309431204169605121/WxhdRzVj_400x400.png,#000000,#ffffff,Spanish
Spain,larazon.es,"La Razón",@larazon_es,521.7k,,,,,,,https://pbs.twimg.com/profile_images/1326390801849610240/WMVw1yVj_400x400.jpg,#0D3567,#ffffff,Spanish
China,http://global.chinadaily.com.cn/,"China Daily
",@chinadaily,861,,,,,,,https://pbs.twimg.com/profile_images/1258327510967713795/T_grew-c_400x400.jpg,#014073,#ffffff,English
China,,,,,,,,,,,,,,
China,,,,,,,,,,,,,,
China,,,,,,,,,,,,,,
China,,,,,,,,,,,,,,
China,,,,,,,,,,,,,,
China,,,,,,,,,,,,,,
China,,,,,,,,,,,,,,
China,,,,,,,,,,,,,,
China,,,,,,,,,,,,,,
Brazil,https://www.ig.com.br/,"Portal iG",@iG,118k,,,,,,,https://pbs.twimg.com/profile_banners/14311308/1593431937/1500x500,#0085CA,#ffffff,Portuguese
Brazil,https://noticias.uol.com.br/,"UOL Notícias",@uolnoticias,3.5m,,,,,,,https://pbs.twimg.com/profile_images/1145769146996723712/a2YGX3rT_400x400.png,#3F4ADF,#ffffff,Portuguese
Brazil,https://www.r7.com/,"Portal R7.com",@portalr7,4.8m,,,,,,,https://pbs.twimg.com/profile_images/1179730636644454402/lEcDRpIC_400x400.jpg,#218EE1,#ffffff,Portuguese
Brazil,https://www.campograndenews.com.br/,"Campo Grande News",@cgrnews,16.9k,,,,,,,https://pbs.twimg.com/profile_images/1323288024336183299/saL73NJD_400x400.jpg,#000000,#ffffff,Portuguese
Brazil,estadao.com.br,Estadão,@estadao,6.9m,,,,,,,https://pbs.twimg.com/profile_images/1297827081791905795/H4qtFpQ-_400x400.jpg,#2D74E7,#ffffff,Portuguese
Brazil,revistaforum.com.br,"Revista Fórum","@revistaforum
",319.9k,,,,,,,https://pbs.twimg.com/profile_images/1299328024609878016/CATY-d06_400x400.jpg,#B21F24,#ffffff,Portuguese
Brazil,https://ne10.uol.com.br/,"Portal NE10",@portalne10,251.6k,,,,,,,https://pbs.twimg.com/profile_images/768814091091714049/7j33LxKN_400x400.jpg,#FF8200,#ffffff,Portuguese
Brazil,brasil247.com,"Brasil 247",@brasil247,416.1k,,,,,,,https://pbs.twimg.com/profile_images/1274756492344856578/vk0smlDr_400x400.jpg,#215181,#ffffff,Portuguese
Brazil,https://www.gazetadopovo.com.br/,"Gazeta do Povo",@gazetadopovo,494.5k,,,,,,,https://pbs.twimg.com/profile_images/1301986911586856961/G1tqJOuu_400x400.jpg,#000000,#ffffff,Portuguese
Brazil,https://www.correiobraziliense.com.br/,"Correio Braziliense",@correio,780.5k,,,,,,,https://pbs.twimg.com/profile_images/1047175553655164929/dwPetf_K_400x400.jpg,#073267,#ffffff,Portuguese
Sweden,expressen.se,Expressen,@expressen,195.5k,,,,,,,https://pbs.twimg.com/profile_banners/2097191/1397205921/1500x500,#E30613,#ffffff,Swedish
Sweden,https://www.dn.se/,"Dagens Nyheter",@dagensnyheter,233.2k,,,,,,,https://pbs.twimg.com/profile_images/1162358512535707650/AW8XtZqx_400x400.jpg,#DA000D,#ffffff,Swedish
Sweden,gp.se,"Göteborgs-Posten","@GoteborgsPosten",76.5k,,,,,,,https://pbs.twimg.com/profile_images/1072128473781669888/FEtlDDj4_400x400.jpg,#0A324B,#ffffff,Swedish
Sweden,sydsvenskan.se,Sydsvenskan,@sydsvenskan,92.3k,,,,,,,https://pbs.twimg.com/profile_images/604210342592315393/ol2qSUV1_400x400.png,#000000,#ffffff,Swedish
Sweden,friatider.se,"Fria Tider",@friatider,14k,,,,,,,https://pbs.twimg.com/profile_images/796487056742645760/PgnJLSCO_400x400.jpg,#000000,#ffffff,Swedish
Sweden,thelocal.se,"The Local Sweden",@thelocalsweden,53.9k,,,,,,,https://pbs.twimg.com/profile_images/811321955936825344/hWbZ7Wca_400x400.jpg,#EF6C00,#ffffff,English
Sweden,https://samnytt.se/,Samnytt,"@samhallsnytt
",11.5k,,,,,,,https://pbs.twimg.com/profile_images/1325809477304659969/sWzKTAio_400x400.jpg,#FBDC52,#ffffff,Swedish
Sweden,https://nyheter24.se/,Nyheter24,@nyheter24,26.5k,,,,,,,https://pbs.twimg.com/profile_images/1011957493772226561/l6utk6gx_400x400.jpg,#FC385C,#ffffff,Swedish
Sweden,hd.se,"Helsingborgs Dagblad",@hdhbg,"8,876",,,,,,,https://pbs.twimg.com/profile_images/820998555213201412/9YzrVeeZ_400x400.jpg,#000000,#ffffff,Swedish
Sweden,corren.se,Corren,"@Corrennyheter","5,804",,,,,,,https://pbs.twimg.com/profile_images/738625236120313856/vvQhyFO__400x400.jpg,#1F679A,#ffffff,Swedish
Cameroon,camer.be,Camrbe,@camerbe,30k,,,,,,,https://pbs.twimg.com/profile_images/1869350352/logo_camer_400x400.png,#000000,#ffffff,French
Cameroon,afrik.com,Afrik,@afrikinfo,75.4k,,,,,,,https://pbs.twimg.com/profile_images/956950289969569792/UlkYQD1X_400x400.jpg,#0C3F73,#ffffff,French
Cameroon,cameroononline.org,Cameroononline,@cameroononline,"1,130",,,,,,,https://pbs.twimg.com/profile_images/665388405090443264/SodZgkMT_400x400.png,#FFC40D,#ffffff,French
Cameroon,https://www.journalducameroun.com/,"Journal du Cameroun",@JDC_fr,12.5k,,,,,,,https://pbs.twimg.com/profile_images/959353112283828224/-ezcMxPX_400x400.jpg,#000000,#ffffff,French
Cameroon,https://www.237online.com/,Cameroon,@237online.com ,107.1k,,,,,,,https://pbs.twimg.com/profile_images/698456451707179008/8r0S6q--_400x400.png,#000000,#ffffff,French
Cameroon,camerounweb.com,CamerounWeb,@camerounweb,"6,003",,,,,,,https://pbs.twimg.com/profile_images/521642210555473920/UvGLnvAf_400x400.jpeg,#000000,#ffffff,French
Cameroon,https://actucameroun.com/,"Actu Cameroun",@actucameroun,40.2k,,,,,,,https://pbs.twimg.com/profile_images/698900829110145025/Cu5eRShG_400x400.png,#D20533,#ffffff,French
Cameroon,camfoot.com,CamFoot,@camfootcom,"7,445",,,,,,,https://pbs.twimg.com/profile_images/1141658972/camfoot-facebook_400x400.png,#000000,#ffffff,French
Cameroon,crtv.com,CRTV Web,@crtv_web,136.8k,,,,,,,http://www.crtv.cm/wp-content/uploads/2017/10/LOGO_CRTV_sans_texte.png,#0052BE,#ffffff,English
Cameroon,https://cameroonnewsagency.com/,"Cameroon News Agency (CNA)","@CMRNewsAgency
",19.2k,,,,,,,https://pbs.twimg.com/profile_images/1198185913899274245/4L9geqNu_400x400.jpg,#E74C3C,#ffffff,English
Malaysia,malaysiakini.com,MalaysiaKini,@malaysiakini,1.3m,,,,,,,https://pbs.twimg.com/profile_images/1227096831152160770/1iFpARuZ_400x400.jpg,#F06625,#ffffff,English
Malaysia,thestar.com.my,The Star,@staronline,1.6m,,,,,,,https://pbs.twimg.com/profile_images/1243022297213980672/o4GSXxLd_400x400.jpg,#BB0000,#ffffff,English
Malaysia,sinchew.com.my,Sin Chew Daily,@sinchewpress,53.4k,,,,,,,https://pbs.twimg.com/profile_images/1139215991/SCD01_400x400.JPG,#CD2026,#ffffff,Chinese
Malaysia,sinarharian.com.my,SinarOnline,@sinaronline,637.6k,,,,,,,https://pbs.twimg.com/profile_images/1328523908597727232/1R_jEeJ6_400x400.jpg,"#E30010
",#ffffff,Malay
Malaysia,hmetro.com.my,"Harian Metro",@hmetromy,1.2m,,,,,,,https://pbs.twimg.com/profile_images/1042796262007877632/oBWQoZMA_400x400.jpg,#3A4483,#ffffff,Malay
Malaysia,freemalaysiatoday.com,Free Malaysia Today,@fmtoday,161.8k,,,,,,,https://pbs.twimg.com/profile_images/1244890680322715648/PlIh0vRS_400x400.jpg,#0059AA,#ffffff,Malay/English
Malaysia,https://www.bharian.com.my/,"Berita Harian",@bharianmy,1.4m,,,,,,,https://pbs.twimg.com/profile_images/1163257319397789696/CwcZmUPD_400x400.jpg,#3D3D3D,#ffffff,Malay
Malaysia,malaymail.com,Malay Mail,@malaymail,226.4k,,,,,,,https://pbs.twimg.com/profile_images/1243415907231076354/ajRFxRYq_400x400.jpg,#6D6E70,#ffffff,English
Malaysia,nst.com.my,"New Straits Times",@nst_online,729.2k,,,,,,,https://pbs.twimg.com/profile_images/1319812182591246336/04HH7EWX_400x400.jpg,#E6483C,#ffffff,English
Malaysia,mstar.com.my,mStar Online,@mstaronline,195.3k,,,,,,,https://pbs.twimg.com/profile_images/1211525619701338112/jE5lbWNp_400x400.jpg,#95C62C,#ffffff,Malay
Russia,rt.com,Russia Today,@rt_com,3m,,,,,,,https://pbs.twimg.com/profile_images/1018833905082871808/F7RZerA1_400x400.jpg,#000000,#ffffff,English
Russia,meduza.io,"Meduza",@meduzaproject,1.3m,,,,,,,https://pbs.twimg.com/profile_images/1315630633952202757/JDNwKd7P_400x400.png,#000000,#ffffff,Russian
Russia,tass.com,Tass,@tassagency_en,60.8k,,,,,,,https://pbs.twimg.com/profile_images/1270595984859553794/o-PrnYHQ_400x400.jpg,#00077B,#ffffff,English
Russia,themoscowtimes.com,The Moscow Times,@moscowtimes,138.4k,,,,,,,https://pbs.twimg.com/profile_images/979348434397351938/DjDzOU87_400x400.jpg,#000000,#ffffff,English
Russia,pravda.com,"Pravda Report",@engpravda,20.5k,,,,,,,https://pbs.twimg.com/profile_images/1452928200/ie-logo_reasonably_small.gif,#0A305A,#ffffff,English
Russia,https://ria.ru/,"РИА Новости",@rianru,2.7m,,,,,,,https://pbs.twimg.com/profile_images/1275898793142169606/0GiHE9T__400x400.jpg,#CCE3FF,#ffffff,Russian
Russia,https://lenta.ru/,Лента.ру,"@lentaruofficial",1.1m,,,,,,,https://pbs.twimg.com/profile_images/1018764737222410242/trfKjxSP_400x400.jpg,#000000,#ffffff,Russian
Russia,kp.ru,KPRU,@kpru,268.5k,,,,,,,https://pbs.twimg.com/profile_images/1281501799413944327/F1gk1sJz_400x400.jpg,#0C77E2,#ffffff,Russian
Russia,https://www.vesti.ru,ВЕСТИ,"@vesti_news",3m,,,,,,,https://pbs.twimg.com/profile_images/1193828817091145730/HMfypa9Y_400x400.jpg,#0095DA,#ffffff,Russian
Russia,life.ru,Lifenews_ru,@lifenews_ru,751.3k,,,,,,,https://pbs.twimg.com/profile_images/1267337397332848640/0YtLJ0Rw_400x400.jpg,#FF0A0A,#ffffff,Russian
Belgium,hln.be,HLN,@hln_be,151.8k,,,,,,,https://pbs.twimg.com/profile_images/1316724690845663233/24JTz0Nq_400x400.jpg,#0000FF,#ffffff,Dutch
Belgium,nieuwsblad.be,Nieuwsblad,@Nieuwsblad_be,104k,,,,,,,https://pbs.twimg.com/profile_images/922788022214643713/Qqsqnef7_400x400.jpg,#000000,#ffffff,Dutch
Belgium,lesoir.be,"Le Soir",@lesoir,403.6k,,,,,,,https://pbs.twimg.com/profile_images/1064192990808338442/JNdxJLyw_400x400.jpg,#003978,#ffffff,French
Belgium,standaard.be,"De Standaard",@destandaard,313.5k,,,,,,,https://pbs.twimg.com/profile_images/1266701327612198912/46wDZ7qB_400x400.jpg,#000000,#ffffff,Dutch
Belgium,lalibre.be,La Libre,@lalibrebe,234.9k,,,,,,,https://pbs.twimg.com/profile_images/1022375796651028480/wMEi-o2e_400x400.jpg,#105B74,#ffffff,French
Belgium,https://www.dhnet.be/,"DH les Sports
","@ladh
",135.3k,,,,,,,https://pbs.twimg.com/profile_images/1199192869749370880/Y80Ntb_m_400x400.jpg,#051F3A,#ffffff,French
Belgium,demorgen.be,"De Morgen",@demorgen,96.5k,,,,,,,https://pbs.twimg.com/profile_images/1078672118240432128/y-5YQVoC_400x400.jpg,#000000,#ffffff,Dutch
Belgium,gva.be,"Gazet van Antwerpen",@gva,81k,,,,,,,https://pbs.twimg.com/profile_images/1240998910409224193/OLkeBdxe_400x400.jpg,#E20714,#ffffff,Dutch
Belgium,https://www.tijd.be/,"De Tijd",@tijd,87.9k,,,,,,,https://pbs.twimg.com/profile_images/875668634621927425/lo6KbvoQ_400x400.jpg,#0E2A4C,#ffffff,Dutch
Belgium,hbvl.be,HBvL,@hbvl,40.2k,,,,,,,https://pbs.twimg.com/profile_images/851799185150103552/b243k1je_400x400.jpg,#FFED00,#ffffff,Dutch
Israel,jpost.com,"The Jerusalem Post",@jerusalem_post,487.1k,,,,,,,https://pbs.twimg.com/profile_images/1120993292676628480/MHKZHFHw_400x400.png,#CC073C,#ffffff,French/English
Israel,globes.co.il,Globes,@globesnews,75.1k,,,,,,,https://pbs.twimg.com/profile_images/1263381693773250560/cPykGJq7_400x400.jpg,#000000,#ffffff,Hebrew
Israel,haaretz.co.il,Haaretz ,@haaretz,176k,,,,,,,https://pbs.twimg.com/profile_images/1076759157129252864/Id0oAiod_400x400.jpg,#118EC2,#ffffff,Hebrew
Israel,themarker.com,The Marker,@thmarker,118.9k,,,,,,,https://pbs.twimg.com/profile_images/534330066813984769/GJfieiKH_400x400.png,#000000,#ffffff,Hebrew
Israel,maariv.co.il,MaarivOnline,@MaarivOnline,36.3k,,,,,,,https://pbs.twimg.com/profile_images/1255719505025777666/-r_PIDuj_400x400.jpg,#000000,#ffffff,Hebrew
Israel,https://www.israelhayom.co.il/,Israel Hayom,"@IsraelHayomHeb",13k,,,,,,,https://pbs.twimg.com/profile_images/1049317488838807553/CJ3tmQi-_400x400.jpg,#A2000C,#ffffff,Hebrew
Israel,hamodia.com,Hamodia,@hamodia,335,,,,,,,https://pbs.twimg.com/profile_images/730765264720171008/p_AH-h41_400x400.jpg,#104381,#ffffff,English
Israel,https://www.aurora-israel.co.il/,Aurora-Israel,"@SemanarioAurora
",23.4k,,,,,,,https://pbs.twimg.com/profile_images/1057692776702324736/i1dIG7iw_400x400.jpg,#0065A3,#ffffff,Spanish
Israel,walla.co.il,Walla,@wallanews,44.4k,,,,,,,https://pbs.twimg.com/profile_images/1005703285108600833/A4OY77Zt_400x400.jpg,#000000,#ffffff,Hebrew
Israel,timesofisrael.com,The Times of Israel,@timesofisrael,316.7k,,,,,,,https://pbs.twimg.com/profile_images/1783061465/TOI_logo_twitter_400x400.png,#0E4F97,#ffffff,English
Romania,stiripesurse.ro,stiripesurse,@stiripesurse_ro,"4,936",,,,,,,https://pbs.twimg.com/profile_images/826427586444144640/JfGlXjL__400x400.jpg,#4B4B4B,#ffffff,Romanian
Romania,mediafax.ro,MEDIAFAX,@mediafax,22.8k,,,,,,,https://pbs.twimg.com/profile_images/1227636322229268482/TYIJ0YFX_400x400.jpg,#EE0000,#ffffff,Romanian
Romania,ziare.com,Ziare,@ziare_com,13.7k,,,,,,,https://pbs.twimg.com/profile_images/536843415011348480/EnhTSa1m_400x400.png,#000000,#ffffff,Romanian
Romania,b1.ro,B1,@B1site,"6,198",,,,,,,https://pbs.twimg.com/profile_images/2868419430/fd4c2025b606d0161995273acb4dc1eb_400x400.png,#D02E2D,#ffffff,Romanian
Romania,romanialibera.ro,Romania Libera,@romanialibera,26.3k,,,,,,,https://pbs.twimg.com/profile_images/1325772851086036992/wLtvIRC6_400x400.jpg,#950065,#ffffff,Romanian
Romania,https://www.agerpres.ro/,AGERPRES,@agerpres,25.3k,,,,,,,https://pbs.twimg.com/profile_images/1082255755187752960/NsmKjYJX_400x400.jpg,#000000,#ffffff,Romanian
Romania,https://zoso.ro/,vali,"@zoso",29.7k,,,,,,,https://pbs.twimg.com/profile_images/1472069580/zoso-portrait-mic_400x400.jpg,#000000,#ffffff,Romanian
Romania,https://ziarulunirea.ro/,Ziarulunirea,@ziarulunirea,211,,,,,,,https://ziarulunirea.ro/wp-content/uploads/2019/06/cap-ziar-iun-2019.jpg,#000000,#ffffff,Romanian
Romania,https://www.paginademedia.ro/,"Pagina de media","@paginademedia",26.8k,,,,,,,https://scontent.flos5-1.fna.fbcdn.net/v/t1.0-9/11209393_936276126423931_4898028097540188909_n.jpg?_nc_cat=103&ccb=2&_nc_sid=e3f864&_nc_eui2=AeEFW0aTtG9LmUS6zhFhYnuCmlspFMQt0SSaWykUxC3RJKzBeXnRtJKpsUi3B_loxVwmChxZ5jPchRpCdxQ9nwnb&_nc_ohc=hiN3SruclngAX_mh3T2&_nc_ht=scontent.flos5-1.fna&oh=9a8d8da8d06de142479c8b97c81b3ca5&oe=5FDC0857,#000000,#ffffff,Romanian
Romania,,,,,,,,,,,,,,
Zimbabwe,zimeye.net,Zimeye,@zimeye,151.3k,,,,,,,https://pbs.twimg.com/profile_images/428156350682501120/SSYEnXWC_400x400.jpeg,#DE0808,#ffffff,English
Zimbabwe,https://www.herald.co.zw/,"The Herald Zimbabwe",@heraldzimbabwe,339.7k,,,,,,,https://pbs.twimg.com/profile_images/931595316016578560/O1XfLFzm_400x400.jpg,#204498,#ffffff,English
Zimbabwe,https://www.chronicle.co.zw/,The Chronicle,@chroniclezim,58.3k,,,,,,,https://pbs.twimg.com/profile_images/783931321034891264/obd6_U_I_400x400.jpg,#2BABE2,#ffffff,English
Zimbabwe,http://www.newsdzezimbabwe.co.uk/,Mr. Zimbabwe,"@Newsdzezimbabwe","8,143",,,,,,,https://pbs.twimg.com/profile_images/1099059839/zimbabwe-map-flag_reasonably_small.gif,#000000,#ffffff,English
Zimbabwe,https://www.sundaymail.co.zw/,Sunday Mail Zimbabwe,"@SundayMailZim",161.4k,,,,,,,https://pbs.twimg.com/profile_images/940890119061590018/VgZC7NC6_400x400.jpg,#4497E5,#ffffff,English
Zimbabwe,https://www.myzimbabwe.co.zw/,My Zimbabwe News,@myzimbabwenews,75.9k,,,,,,,https://pbs.twimg.com/profile_images/984743863817555968/p62MlSAC_400x400.jpg,#0066BF,#ffffff,English
Zimbabwe,https://www.hmetro.co.zw/,H-Metro,@hmetro_,110.4k,,,,,,,https://pbs.twimg.com/profile_images/788444731684552704/EO89nGNB_400x400.jpg,#EE1A26,#ffffff,English
Zimbabwe,thestandard.co.zw,The Standard,@thestandardzim,66.8k,,,,,,,https://pbs.twimg.com/profile_images/1016695012095090688/ZR6IYzrk_400x400.jpg,#0A92BF,#ffffff,English
Zimbabwe,pazimbabwe.com,PaZImbabwe News,@pazimbabwenews,437,,,,,,,https://pbs.twimg.com/profile_images/1316879072706875392/p5NF_sNN_400x400.jpg,#19999A,#ffffff,English
Zimbabwe,http://www.thezimbabwenewslive.com/,The Zimbabwe News Live,@thezimnewslive,"1,045",,,,,,,https://pbs.twimg.com/profile_images/636847629759082496/5olaCsjA_400x400.jpg,#C40D2B,#ffffff,English
Greece,zougla.gr,Zougla,@zougla_online,47.1k,,,,,,,https://pbs.twimg.com/profile_images/778999864134950912/5u0y2aE__400x400.jpg,#F5C84E,#ffffff,Greek
Greece,makeleio.gr,Makeleio,makeleio_gr,11.7k,,,,,,,https://pbs.twimg.com/profile_images/1888655612/mak-t_400x400.jpg,#F5C84E,#ffffff,Greek
Greece,dikaiologitika.gr,Dikaiologitika,"@dikaiologitika","7,375",,,,,,,https://pbs.twimg.com/profile_images/850793636644212736/A1S96cX-_400x400.jpg,#EEC400,#ffffff,Greek
Greece,https://www.protothema.gr/,protothema,@protothema,296.9k,,,,,,,https://pbs.twimg.com/profile_images/978350546695356416/27xRdE7K_400x400.jpg,#000000,#ffffff,Greek
Greece,https://www.gazzetta.gr/,gazzetta,@gazzetta_gr,38.3k,,,,,,,https://pbs.twimg.com/profile_images/1316755989262209026/b3T6mFE4_400x400.jpg,#244759,#ffffff,Greek
Greece,newsit.gr,NewsIt,@newsItfeed,78.5k,,,,,,,https://pbs.twimg.com/profile_images/516858838/bookit_400x400.jpeg,#C32701,#ffffff,Greek
Greece,https://www.iefimerida.gr/,iefimerida,@iefimerida,122.6k,,,,,,,https://pbs.twimg.com/profile_banners/258729654/1431014329/1500x500,#000000,#ffffff,Greek
Greece,news247.gr,"NEWS 24/7",@news247gr,124.9k,,,,,,,https://pbs.twimg.com/profile_images/1037676796626526208/9b_xU28e_400x400.jpg,#000000,#ffffff,Greek
Greece,pronews.gr,Pro News,@pronewsgr,11.3k,,,,,,,https://pbs.twimg.com/profile_images/628514910981390336/-_d6aK_D_400x400.png,#000000,#ffffff,Greek
Greece,newsbomb.gr,News Bomb,@newsbombgr,66.1k,,,,,,,https://pbs.twimg.com/profile_images/889749747627687936/jl3GJ7td_400x400.jpg,#C31A20,#ffffff,Greek
Sierra Leone,switsalone.com,Swit Salone,@switsalone,"9,700",,,,,,,https://pbs.twimg.com/profile_images/1565886849/switsalone_logo_400x400.jpg,#000000,#ffffff,English
Sierra Leone,https://sierraexpressmedia.com/,"Sierra Express Media","@sierraexpress
","8,080",,,,,,,https://pbs.twimg.com/profile_images/2259253393/links_logo_400x400.jpg,#1F527B,#ffffff,English
Sierra Leone,politicolsl.com,"Politico SL",@politicosalone,891,,,,,,,https://pbs.twimg.com/profile_images/585888161244520451/zWueA_px_400x400.jpg,#000000,#ffffff,English
Sierra Leone,,,,,,,,,,,,,,
Sierra Leone,,,,,,,,,,,,,,
Sierra Leone,,,,,,,,,,,,,,
Sierra Leone,,,,,,,,,,,,,,
Sierra Leone,,,,,,,,,,,,,,
Sierra Leone,,,,,,,,,,,,,,
Sierra Leone,,,,,,,,,,,,,,
Mexico,abqjournal.com,"Albuquerque Journal",@ABQJournal,87.8k,,,,,,,https://pbs.twimg.com/profile_images/741007449654591490/KR57GCsT_400x400.jpg,#CC0000,#ffffff,English
Mexico,rdrnews.com,"Roswell Daily Record",RDRNews,"1,671",,,,,,,https://pbs.twimg.com/profile_images/1029832863925993472/80ldp5_I_400x400.jpg,#000000,#ffffff,English
Mexico,https://www.santafenewmexican.com/,"Santa Fe New Mexican",@thenewmexican,39.3k,,,,,,,https://pbs.twimg.com/profile_images/1779146690/sfnm_twitter_icon_400x400.jpg,#000000,#ffffff,English
Mexico,https://www.lcsun-news.com/,"Las Cruces Sun-News",@CrucesSunNews,30.9k,,,,,,,https://pbs.twimg.com/profile_images/1289258226903478273/1ZQbg7Up_400x400.jpg,#000000,#ffffff,English
Mexico,https://www.daily-times.com/,The Daily Times,@thedailytimes,"7,488",,,,,,,https://pbs.twimg.com/profile_images/1151730312423940096/slZS9L1O_400x400.png,#000000,#ffffff,English
Mexico,https://www.currentargus.com/,CarlsbadCurrentArgus,@ccurentargus,"3,115",,,,,,,https://pbs.twimg.com/profile_images/1415790035/CA_400x400.jpg,#000000,#ffffff,English
Mexico,https://www.hobbsnews.com/,"Hobbs News-Sun",@hobbsnewssun,860,,,,,,,https://pbs.twimg.com/profile_images/481770560/News-Sun_Logo_Plain_RGBColor_400x400.jpg,#CCC53D,#ffffff,English
Mexico,https://www.alamogordonews.com/,"Alamogordo DailyNews",@Alamogordonews,"3,518",,,,,,,https://pbs.twimg.com/profile_images/658136738473230336/3PLWgsky_400x400.jpg,#000000,#ffffff,English
Mexico,https://www.elsoldemexico.com.mx/,"El Sol de México","@elsolde_mexico",83.2k,,,,,,,https://pbs.twimg.com/profile_images/950176043976900608/MolQimDl_400x400.jpg,#C50007,#ffffff,Spanish
Mexico,milenio.com,Milenio,@milenio,"4,7m",,,,,,,https://pbs.twimg.com/profile_images/1324490011526500352/6QM7X0Ec_400x400.jpg,#B10B1F,#ffffff,Spanish
Denmark,https://ekstrabladet.dk/,"Ekstra Bladet",@Ekstrabladet,43.9k,,,,,,,https://pbs.twimg.com/profile_images/1130833059681583104/A5Ta0ZvT_400x400.png,#000000,#ffffff,Danish
Denmark,bt.dk,B.T,@btdk,25.3k,,,,,,,https://pbs.twimg.com/profile_images/1004122305440702466/joADlhTy_400x400.jpg,#F03228,#ffffff,Danish
Denmark,https://politiken.dk/,Politiken,@politiken,232.3k,,,,,,,https://pbs.twimg.com/profile_images/920270606066769921/gG0nqgSY_400x400.jpg,#000000,#ffffff,Danish
Denmark,jp.dk,"Jyllands-Posten",@jyllandsposten,52.3k,,,,,,,https://pbs.twimg.com/profile_images/1329788382315225088/hes-erk0_400x400.jpg,#006860,#ffffff,Danish
Denmark,berlingske.dk,Berlingske,@Berlingske,144k,,,,,,,https://pbs.twimg.com/profile_images/1267735810989871104/jaikOmrr_400x400.jpg,#000000,#ffffff,Danish
Denmark,https://cphpost.dk/,"The Copenhagen Post",@cphpost,12.8k,,,,,,,https://pbs.twimg.com/profile_images/786910263127703552/yOs-F-RE_400x400.jpg,#093354,#ffffff,English
Denmark,information.dk,"Dagbladet Information","@informeren",134.5k,,,,,,,https://pbs.twimg.com/profile_images/923515646620635137/BEd56aUN_400x400.jpg,#000000,#ffffff,English
Denmark,https://borsen.dk/,"Børsen","@borsendk",24.9k,,,,,,,https://pbs.twimg.com/profile_images/932556316622708736/4-OZaPc1_400x400.jpg,#000000,#F0DECB,Danish
Denmark,https://www.kristeligt-dagblad.dk/,"Kristeligt Dagblad",@Kristelight,20.1k,,,,,,,https://pbs.twimg.com/profile_images/771709558469386240/XXwTq9rh_400x400.jpg,#005394,#ffffff,Danish
Denmark,https://nordjyske.dk/,"Nordjyske Medier","@nordjyskedk
","9,102",,,,,,,https://pbs.twimg.com/profile_images/948117938615324672/8OTSgSG0_400x400.jpg,#000000,#ffffff,Danish
Switzerland,nzz.ch,Neue Zürcher Zeitung,@NZZ,428k,,,,,,,https://pbs.twimg.com/profile_images/1309047983158288386/k-qubdUF_400x400.jpg,#000000,#ffffff,German
Switzerland,bazonline.ch,Basler Zeitung,@bazonline,49.9K,,,,,,,https://pbs.twimg.com/profile_images/1163143397/BaZ_App_Logo_400x400.jpg,#000000,#ffffff,German
Switzerland,tagblatt.ch,Tagblatt.ch,@tagblatt_ch,"4,624",,,,,,,https://pbs.twimg.com/profile_images/781773024848642048/x3QzoWbr_400x400.jpg,#000000,#ffffff,German
Switzerland,tagesanzeiger.ch,tagesanzeiger,@tagesanzeiger,187.5K,,,,,,,https://pbs.twimg.com/profile_images/887226064682061824/VsIlL4Zr_400x400.jpg,#000000,#ffffff,German
Switzerland,bernerzeitung.ch,Berner Zeitung,@BernerZeitung,14.5K,,,,,,,https://pbs.twimg.com/profile_images/1192072434222022657/w7xjWrbU_400x400.jpg,#000000,#121212,German
